link,ts[deciseconds],state,errors,lat[deg/10000],lon[deg/10000],altitude[m],velocity[m/s],battery[decivolts],pyro1,pyro2,phase,alt_diff,vel_diff,acc_proxy,alt_rolling_mean,vel_rolling_mean,alt_rolling_std,vel_rolling_std,speed_abs,is_ascending,flight_id
2,6830,5,0,393840,-82787,2279,-11,80,0,1,Descent,0.0,0.0,4.0,2281.4,-10.8,2.1908902300118975,0.4472135954999499,11,0,2
1,6831,5,0,393840,-82787,2278,-11,80,0,1,Descent,-1.0,0.0,-1.0,2280.4,-10.8,2.4083189157505074,0.4472135954999499,11,0,2
2,6831,5,0,393840,-82787,2278,-11,80,0,1,Descent,0.0,0.0,1.0,2279.4,-10.8,2.073644135323564,0.4472135954999499,11,0,2
1,6832,5,0,393840,-82787,2277,-11,80,0,1,Descent,-1.0,0.0,-1.0,2278.2,-11.0,0.8366600265112746,0.0,11,0,2
1,6833,5,0,393840,-82787,2276,-10,80,0,1,Descent,-1.0,1.0,0.0,2277.6,-10.8,1.1401754250823668,0.4472135954999499,10,0,2
1,6835,5,0,393840,-82787,2274,-10,80,0,1,Descent,-2.0,0.0,-1.0,2276.6,-10.6,1.6733200530566894,0.5477225575051569,10,0,2
1,6836,5,0,393840,-82787,2273,-11,80,0,1,Descent,-1.0,-1.0,1.0,2275.6,-10.6,2.073644135323496,0.5477225575051569,11,0,2
2,6836,5,0,393840,-82787,2273,-11,80,0,1,Descent,0.0,0.0,1.0,2274.6,-10.6,1.8165902124478748,0.5477225575051569,11,0,2
1,6837,5,0,393840,-82787,2271,-11,80,0,1,Descent,-2.0,0.0,-2.0,2273.4,-10.6,1.8165902124478748,0.5477225575051569,11,0,2
2,6837,5,0,393840,-82787,2271,-11,80,0,1,Descent,0.0,0.0,2.0,2272.4,-10.8,1.3416407864855362,0.4472135954999499,11,0,2
1,6840,5,0,393840,-82787,2267,-12,80,0,1,Descent,-4.0,-1.0,-4.0,2271.0,-11.2,2.4494897427753344,0.4472135954999565,12,0,2
2,6840,5,0,393840,-82787,2267,-12,80,0,1,Descent,0.0,0.0,4.0,2269.8,-11.4,2.683281572992617,0.5477225575051674,12,0,2
1,6841,5,0,393840,-82786,2265,-12,80,0,1,Descent,-2.0,0.0,-2.0,2268.2,-11.6,2.683281572992617,0.54772255750517,12,0,2
2,6841,5,0,393840,-82786,2265,-12,80,0,1,Descent,0.0,0.0,2.0,2267.0,-11.8,2.4494897427753344,0.44721359549996587,12,0,2
1,6842,5,0,393840,-82786,2264,-12,80,0,1,Descent,-1.0,0.0,-1.0,2265.6,-12.0,1.3416407864855362,0.0,12,0,2
2,6842,5,0,393840,-82786,2264,-12,80,0,1,Descent,0.0,0.0,1.0,2265.0,-12.0,1.2247448713758669,0.0,12,0,2
1,6843,5,0,393840,-82786,2263,-12,80,0,1,Descent,-1.0,0.0,-1.0,2264.2,-12.0,0.8366600265110198,0.0,12,0,2
1,6845,5,0,393840,-82786,2260,-12,80,0,1,Descent,-3.0,0.0,-2.0,2263.2,-12.0,1.923538406157047,0.0,12,0,2
2,6845,5,0,393840,-82786,2260,-12,80,0,1,Descent,0.0,0.0,3.0,2262.2,-12.0,2.0493901531823964,0.0,12,0,2
1,6847,5,0,393840,-82786,2258,-12,80,0,1,Descent,-2.0,0.0,-2.0,2261.0,-12.0,2.449489742775189,0.0,12,0,2
2,6847,5,0,393840,-82786,2258,-12,80,0,1,Descent,0.0,0.0,2.0,2259.8,-12.0,2.0493901531823964,0.0,12,0,2
1,6848,5,0,393840,-82786,2257,-12,80,0,1,Descent,-1.0,0.0,-1.0,2258.6,-12.0,1.3416407864853774,0.0,12,0,2
1,6851,5,0,393840,-82786,2253,-12,80,0,1,Descent,-4.0,0.0,-3.0,2257.2,-12.0,2.588435821101389,0.0,12,0,2
1,6865,5,0,393841,-82785,2237,-11,80,0,1,Descent,-16.0,1.0,-12.0,2252.6,-11.8,8.961026726885722,0.44721359549996587,11,0,2
1,6871,5,0,393841,-82785,2231,-10,80,0,1,Descent,-6.0,1.0,10.0,2247.2,-11.4,12.37739875741099,0.8944271909999169,10,0,2
1,6877,5,0,393841,-82785,2223,-12,80,0,1,Descent,-8.0,-2.0,-2.0,2240.2,-11.4,14.463747785410169,0.8944271909999169,12,0,2
1,6878,5,0,393841,-82785,2221,-12,80,0,1,Descent,-2.0,0.0,6.0,2233.0,-11.4,12.88409872672344,0.8944271909999169,12,0,2
1,6881,5,0,393841,-82785,2217,-13,80,0,1,Descent,-4.0,-1.0,-2.0,2225.8,-11.6,8.074651695271884,1.14017542509914,13,0,2
2,6881,5,0,393841,-82785,2217,-13,80,0,1,Descent,0.0,0.0,4.0,2221.8,-12.0,5.76194411635153,1.2247448713915932,13,0,2
1,6884,5,0,393841,-82785,2212,-13,80,0,1,Descent,-5.0,0.0,-5.0,2218.0,-12.6,4.242640687114398,0.5477225575051831,13,0,2
1,6885,5,0,393842,-82785,2211,-13,80,0,1,Descent,-1.0,0.0,4.0,2215.6,-12.8,4.098780306378765,0.44721359549998185,13,0,2
2,6885,5,0,393842,-82785,2211,-13,80,0,1,Descent,0.0,0.0,1.0,2213.6,-13.0,3.130495168493025,0.0,13,0,2
1,6886,5,0,393842,-82785,2209,-13,79,0,1,Descent,-2.0,0.0,-2.0,2212.0,-13.0,2.999999999993013,0.0,13,0,2
2,6886,5,0,393842,-82785,2209,-13,79,0,1,Descent,0.0,0.0,2.0,2210.4,-13.0,1.3416407864842652,0.0,13,0,2
1,6887,5,0,393842,-82785,2208,-13,78,0,1,Descent,-1.0,0.0,-1.0,2209.6,-13.0,1.3416407864842652,0.0,13,0,2
2,6887,5,0,393842,-82785,2208,-13,78,0,1,Descent,0.0,0.0,1.0,2209.0,-13.0,1.2247448713744744,0.0,13,0,2
1,6888,5,0,393842,-82785,2207,-13,80,0,1,Descent,-1.0,0.0,-1.0,2208.2,-13.0,0.8366600265089816,0.0,13,0,2
2,6888,5,0,393842,-82785,2207,-13,80,0,1,Descent,0.0,0.0,1.0,2207.8,-13.0,0.8366600265089816,0.0,13,0,2
1,6889,5,0,393842,-82785,2206,-13,80,0,1,Descent,-1.0,0.0,-1.0,2207.2,-13.0,0.8366600265089816,0.0,13,0,2
2,6889,5,0,393842,-82785,2206,-13,80,0,1,Descent,0.0,0.0,1.0,2206.8,-13.0,0.8366600265089816,0.0,13,0,2
2,6891,5,0,393842,-82784,2203,-13,80,0,1,Descent,-3.0,0.0,-3.0,2205.8,-13.0,1.6431676725027904,0.0,13,0,2
1,6893,5,0,393842,-82784,2201,-12,80,0,1,Descent,-2.0,1.0,1.0,2204.6,-12.8,2.5099800795939005,0.44721359549998185,12,0,2
2,6894,5,0,393842,-82784,2201,-11,80,0,1,Descent,0.0,1.0,2.0,2203.4,-12.4,2.5099800795939005,0.8944271909999248,11,0,2
2,6897,5,0,393842,-82784,2198,-10,80,0,1,Descent,-3.0,1.0,-3.0,2201.8,-11.8,2.949576240743489,1.3038404810405326,10,0,2
1,6898,5,0,393842,-82784,2197,-11,80,0,1,Descent,-1.0,-1.0,2.0,2200.0,-11.4,2.4494897427747544,1.1401754250991385,11,0,2
2,6898,5,0,393842,-82784,2197,-11,80,0,1,Descent,0.0,0.0,1.0,2198.8,-11.0,2.0493901531818763,0.7071067811865447,11,0,2
1,6899,5,0,393843,-82784,2195,-12,80,0,1,Descent,-2.0,-1.0,-2.0,2197.6,-11.0,2.190890230011281,0.7071067811865447,12,0,2
2,6899,5,0,393843,-82784,2195,-12,80,0,1,Descent,0.0,0.0,2.0,2196.4,-11.2,1.3416407864845301,0.8366600265340749,12,0,2
1,6900,5,0,393843,-82784,2192,-13,80,0,1,Descent,-3.0,-1.0,-3.0,2195.2,-11.8,2.0493901531818417,0.8366600265340802,13,0,2
2,6900,5,0,393843,-82784,2192,-13,80,0,1,Descent,0.0,0.0,3.0,2194.2,-12.2,2.1679483388583005,0.8366600265340838,13,0,2
1,6903,5,0,393843,-82784,2186,-15,80,0,1,Descent,-6.0,-2.0,-6.0,2192.0,-13.0,3.674234614169093,1.2247448713915994,15,0,2
2,6903,5,0,393843,-82784,2186,-15,80,0,1,Descent,0.0,0.0,6.0,2190.2,-13.6,4.024922359494412,1.3416407864998863,15,0,2
1,6904,5,0,393843,-82784,2184,-16,80,0,1,Descent,-2.0,-1.0,-2.0,2188.0,-14.4,3.7416573867683014,1.3416407864998905,16,0,2
2,6904,5,0,393843,-82784,2184,-16,80,0,1,Descent,0.0,0.0,2.0,2186.4,-15.0,3.2863353450245856,1.2247448713916105,16,0,2
1,6905,5,0,393843,-82783,2182,-16,80,0,1,Descent,-2.0,0.0,-2.0,2184.4,-15.6,1.6733200530556278,0.5477225575052216,16,0,2
2,6905,5,0,393843,-82783,2182,-16,80,0,1,Descent,0.0,0.0,2.0,2183.6,-15.8,1.6733200530556278,0.44721359550002904,16,0,2
2,6906,5,0,393843,-82783,2180,-16,80,0,1,Descent,-2.0,0.0,-2.0,2182.4,-16.0,1.6733200530556278,0.0,16,0,2
1,6907,5,0,393843,-82783,2179,-16,80,0,1,Descent,-1.0,0.0,1.0,2181.4,-16.0,1.9493588689510721,0.0,16,0,2
2,6907,5,0,393843,-82783,2179,-16,80,0,1,Descent,0.0,0.0,1.0,2180.4,-16.0,1.5165750887965674,0.0,16,0,2
1,6909,5,0,393844,-82783,2178,-14,80,0,1,Descent,-1.0,2.0,-1.0,2179.6,-15.6,1.5165750887965674,0.8944271909999499,14,0,2
1,6910,5,0,393844,-82783,2178,-12,80,0,1,Descent,0.0,2.0,1.0,2178.8,-14.8,0.8366600265091514,1.7888543819998455,12,0,2
1,6911,5,0,393844,-82783,2177,-11,80,0,1,Descent,-1.0,1.0,-1.0,2178.2,-13.8,0.8366600265091514,2.280350850198283,11,0,2
2,6911,5,0,393844,-82783,2177,-11,80,0,1,Descent,0.0,0.0,1.0,2177.8,-12.8,0.8366600265091514,2.1679483388678844,11,0,2
1,6912,5,0,393844,-82783,2177,-11,80,0,1,Descent,0.0,0.0,0.0,2177.4,-11.8,0.5477225574671666,1.303840481040531,11,0,2
2,6912,5,0,393844,-82783,2177,-11,80,0,1,Descent,0.0,0.0,0.0,2177.2,-11.2,0.44721359545342454,0.4472135954999519,11,0,2
1,6914,5,0,393844,-82783,2175,-11,80,0,1,Descent,-2.0,0.0,-2.0,2176.6,-11.0,0.8944271909765983,0.0,11,0,2
1,6915,5,0,393844,-82782,2174,-11,80,0,1,Descent,-1.0,0.0,1.0,2176.0,-11.0,1.4142135623583436,0.0,11,0,2
1,6916,5,0,393844,-82782,2173,-10,80,0,1,Descent,-1.0,1.0,0.0,2175.2,-10.8,1.7888543819881348,0.44721359549994527,10,0,2
2,6916,5,0,393844,-82782,2173,-10,80,0,1,Descent,0.0,0.0,1.0,2174.4,-10.6,1.6733200530556278,0.5477225575051531,10,0,2
1,6921,5,0,393845,-82781,2166,-12,80,0,1,Descent,-7.0,-2.0,-7.0,2172.2,-10.8,3.563705936235173,0.8366600265340689,12,0,2
2,6921,5,0,393845,-82781,2166,-12,80,0,1,Descent,0.0,0.0,7.0,2170.4,-11.0,4.037325847632041,0.9999999999999958,12,0,2
1,6922,5,0,393845,-82781,2164,-12,80,0,1,Descent,-2.0,0.0,-2.0,2168.4,-11.2,4.277849927236579,1.0954451150103297,12,0,2
2,6922,5,0,393845,-82781,2164,-12,80,0,1,Descent,0.0,0.0,2.0,2166.6,-11.6,3.714835124195697,0.894427190999916,12,0,2
1,6923,5,0,393845,-82781,2164,-12,80,0,1,Descent,0.0,0.0,0.0,2164.8,-12.0,1.0954451149911275,0.0,12,0,2
2,6925,5,0,393845,-82781,2161,-12,80,0,1,Descent,-3.0,0.0,-3.0,2163.8,-12.0,1.7888543819881348,0.0,12,0,2
1,6926,5,0,393845,-82781,2160,-12,80,0,1,Descent,-1.0,0.0,2.0,2162.6,-12.0,1.9493588689510721,0.0,12,0,2
2,6926,5,0,393845,-82781,2160,-12,80,0,1,Descent,0.0,0.0,1.0,2161.8,-12.0,2.0493901531817373,0.0,12,0,2
1,6927,5,0,393845,-82781,2159,-11,80,0,1,Descent,-1.0,1.0,-1.0,2160.8,-11.8,1.9235384061563452,0.44721359549996115,11,0,2
2,6927,5,0,393845,-82781,2159,-11,80,0,1,Descent,0.0,0.0,1.0,2159.8,-11.6,0.8366600265094062,0.5477225575051661,11,0,2
1,6929,5,0,393846,-82780,2157,-11,80,0,1,Descent,-2.0,0.0,-2.0,2159.0,-11.4,1.2247448713747646,0.5477225575051635,11,0,2
2,6929,5,0,393846,-82780,2157,-11,80,0,1,Descent,0.0,0.0,2.0,2158.4,-11.2,1.3416407864845301,0.44721359549995177,11,0,2
1,6930,5,0,393846,-82780,2155,-13,80,0,1,Descent,-2.0,-2.0,-2.0,2157.4,-11.4,1.6733200530558827,0.8944271909999142,13,0,2
2,6930,5,0,393846,-82780,2155,-13,80,0,1,Descent,0.0,0.0,2.0,2156.6,-11.8,1.6733200530558827,1.0954451150103335,13,0,2
1,6931,5,0,393846,-82780,2153,-13,80,0,1,Descent,-2.0,0.0,-2.0,2155.4,-12.2,1.6733200530558827,1.0954451150103361,13,0,2
2,6931,5,0,393846,-82780,2153,-13,80,0,1,Descent,0.0,0.0,2.0,2154.6,-12.6,1.6733200530558827,0.894427190999924,13,0,2
1,6932,5,0,393846,-82780,2153,-12,80,0,1,Descent,0.0,1.0,0.0,2153.8,-12.8,1.0954451149915816,0.447213595499977,12,0,2
2,6932,5,0,393846,-82780,2153,-12,80,0,1,Descent,0.0,0.0,0.0,2153.4,-12.6,0.8944271909769955,0.5477225575051791,12,0,2
1,6933,5,0,393846,-82780,2152,-12,80,0,1,Descent,-1.0,0.0,-1.0,2152.8,-12.4,0.44721359545421896,0.5477225575051765,12,0,2
1,6935,5,0,393846,-82779,2149,-12,80,0,1,Descent,-3.0,0.0,-2.0,2152.0,-12.2,1.7320508075570709,0.44721359549996764,12,0,2
1,6936,5,0,393846,-82779,2149,-11,80,0,1,Descent,0.0,1.0,3.0,2151.2,-11.8,2.049390153181911,0.44721359549996104,11,0,2
